Name_Adopt,RA_Adopt,Dec_Adopt,zem_Adopt,RA_UVES,Dec_UVES,RA_SSS,Dec_SSS,B_SSS,R1_SSS,R2_SSS,I_SSS,Name_SDSS,zem_SDSS,u_SDSS,g_SDSS,r_SDSS,i_SDSS,z_SDSS,Name_NED,zem_NED,Name_SIMBAD,zem_SIMBAD,Spec_status,NumExp,ExpTime,WavStart,WavEnd,WavCoverage,Dispersion,CNR,ResPowerNom,SlitWidths,Binnings,Settings,Seeing,ProgIDs,PIObjNames,DLAzabs,DLAlogNHI,DLAelogNHI,DLAReference
J044821+095051,04:48:21.74,+09:50:51.4,2.108,04:48:21.75,+09:50:52.0,04:48:21.742,+09:50:51.48,,,21.084,,,,,,,,,[HB89] 0445+097,2.108,4C 09.17,2.11,0,3,13200,3282.6729591103,6651.7854934933,"3287.17-4520.52,4618.49-5598.46,5673.04-6615.06,6618.97-6651.79",2.5,"4,4,15,18,0","41.5,41.5,41.1,41.1,0.0",1.2,2x2,"390,564","0.58,0.83,1.27",080.A-0364(A),j0448p0950,,,,
J045214-164016,04:52:14.24,-16:40:16.3,2.6,04:52:14.23,-16:40:17.0,04:52:14.240,-16:40:16.30,17.483,,17.403,16.925,,,,,,,,H 0449-1645,2.6,QSO B0449-1645,2.6,0,3,15600,3283.0287299234,6656.3353281157,"3284.95-4520.98,4622.30-4694.75,4697.73-5578.98,5579.40-5600.00,5676.69-6652.78",2.5,"18,40,47,44,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.44,0.70,1.21",078.A-0646(A),q0449m1645,,,,
J045523-421617,04:55:23.04,-42:16:17.1,2.66,04:55:23.08,-42:16:19.1,04:55:23.044,-42:16:17.18,17.849,16.897,17.132,16.572,,,,,,,,TOLOLO 0453-423,2.66,QSO B0453-423,2.661,0,30,119393,3045.4926515977,10429.165466594,"3047.51-4747.51,4748.70-5237.24,5243.92-5578.49,5579.00-8654.76,8674.86-8780.22,8795.12-9766.80,9774.13-9921.67,9929.80-10086.43,10094.13-10253.61,10268.29-10429.17",1.3,"33,90,82,108,93","49.8,55.8,47.8,50.6,47.8","0.8,1.0","1x1,2x2","346,390,437,580,760,860","0.50,0.87,1.46","166.A-0106(A),185.A-0745(D),185.A-0745(G)",q0453m423,,,,
J045608-215909,04:56:08.91,-21:59:09.5,0.533,04:56:08.92,-21:59:09.3,04:56:08.917,-21:59:09.52,15.948,15.683,15.645,15.594,,,,,,,,[HB89] 0454-220,0.533,QSO B0454-220,0.534,0,3,8500,3044.7274235291,6213.3085328071,"3055.36-3870.99,4164.00-4248.39,4249.70-4298.68,4301.11-5162.65,5226.93-6211.08",2.5,"47,58,85,0,0","49.8,47.8,47.8,0.0,0.0",1,2x2,"346,520","1.29,1.55,1.75",076.A-0463(A),qso0454m220,,,,
J050644-610941,05:06:44.05,-61:09:41.0,1.093,05:06:43.21,-61:09:42.4,05:06:44.051,-61:09:41.08,17.157,16.915,16.204,16.736,,,,,,,,[HB89] 0506-612,1.093,QSO B0506-6113,1.093,0,4,1200,3282.8466752598,9466.3888008369,"3296.04-7520.86,7665.48-9466.39",2.5,"3,8,11,16,11","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.78,0.86,0.91",076.A-0860(A),pksm0506m61,,,,
J051410-332622,05:14:10.89,-33:26:22.4,1.587,05:14:11.04,-33:26:23.5,05:14:10.893,-33:26:22.42,17.65,16.523,16.902,16.314,,,,,,,,2MASSi J0514109-332622,1.587,[LRG2005] DLA B,0.931,0,10,30000,3279.7421321312,6657.7583420945,"3286.79-4522.53,4621.46-5578.11,5579.09-5607.86,5673.28-6657.76",1.5,"11,15,54,63,0","48.3,48.3,45.2,45.2,0.0",1,1x1,"390,564","0.47,0.84,1.18","66.A-0087(A),70.A-0446(A)","hem0512dmd3329,hem0512m3329",,,,
J051707-441055,05:17:07.62,-44:10:55.6,1.71,05:17:07.60,-44:10:56.4,05:17:07.624,-44:10:55.61,15.297,14.586,14.778,14.168,,,,,,,,HE 0515-4414,1.71,QSO J0517-4410,1.713,0,51,181652,3043.7848844158,10428.923455595,"3050.68-5822.24,5822.47-8536.93,8664.25-10087.55,10090.70-10255.59,10264.18-10428.92",1.3,"109,112,246,277,195","62.5,55.8,53.7,53.7,50.6","0.5,0.6,0.7,0.8","1x1,2x1","346,437,520,580,860","0.41,0.77,2.37","072.A-0100(A),079.A-0404(A),082.A-0078(A),60.A-9022(A),66.A-0212(A)","he0515m4414,hem0515m44,hem0515m4414",,,,
J051939-364611,05:19:39.79,-36:46:11.6,1.394,05:19:39.83,-36:46:11.3,05:19:39.793,-36:46:11.65,18.033,17.041,17.065,16.796,,,,,,,,HE 0517-3649,1.394,[VV96] J051939.8-364613,1.394,0,1,1520,3283.0084625444,6653.7968766997,"3292.36-4520.27,4621.04-5600.95,5678.45-5699.75,5699.85-5703.56,5703.75-5904.25,5904.40-5917.31,5917.41-5985.35,5985.55-6491.40,6491.68-6506.15,6506.25-6616.89,6617.06-6646.86,6646.98-6653.80",2.5,"4,7,14,14,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","1.13,1.18,1.23",078.A-0068(A),he0517m3649,,,,
J053056+133154,05:30:56.43,+13:31:54.9,2.06,05:30:56.25,+13:31:55.6,05:30:56.436,+13:31:54.90,20.533,,19.396,19.318,,,,,,,,PKS 0528+134,2.06,QSO J0530+135,2.07,0,7,12600,3286.156483049,10432.5390397785,"3598.73-5162.50,5242.89-6210.49,6702.63-6776.54,6782.98-6838.36,6847.15-6995.18,7003.18-7752.97,7753.81-8529.80,8668.77-10088.44,10089.28-10257.33,10260.16-10432.54",2.5,"0,2,4,0,11","0.0,49.8,47.8,0.0,47.8",1,2x2,"390,520,860","0.44,1.00,1.57",70.C-0239(A),b0528p134,,,,
J055158-211949,05:51:58.21,-21:19:49.9,2.245,05:51:58.44,-21:19:49.6,05:51:58.213,-21:19:49.91,19.626,19.409,19.453,,,,,,,,,[HB89] 0549-213,2.245,QSO B0549-2120,2.245,0,4,12013,3248.1072623897,6651.2089079799,"3285.89-4512.26,4617.70-4688.91,4695.64-5131.57,5131.91-5431.15,5433.28-5597.74,5671.94-6616.30,6620.22-6651.21",2.5,"5,5,12,10,0","41.5,41.5,41.1,41.1,0.0",1.2,3x2,"390,564","0.67,0.81,0.94",072.B-0218(A),mrc0549m213,,,,
J060859-222009,06:08:59.50,-22:20:09.6,1.926,06:08:59.58,-22:20:20.9,06:08:59.507,-22:20:09.66,22.153,19.536,19.938,,,,,,,,,[HB89] 0606-223,1.926,MRC 0606-223,0.0,0,4,12800,3282.9958630117,6653.882314176,"3292.65-4519.54,4620.22-4657.08,4659.57-4686.41,4709.73-5600.27,5674.74-6617.36,6619.29-6653.88",2.5,"1,2,6,5,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.52,0.91,1.16",076.A-0389(A),b0606m223,,,,
J073918+013704,07:39:18.03,+01:37:04.5,0.191,07:39:18.09,+01:37:02.4,07:39:18.034,+01:37:04.58,16.151,15.962,16.908,15.187,,,,,,,,[HB89] 0736+017,0.191,QSO B0736+017,0.191,0,11,18000,3286.8100209696,10429.6578404392,"3286.81-5164.63,5230.82-5461.96,5472.85-6211.40,6712.35-6777.76,6782.37-6838.22,6844.14-6856.58,6864.51-8528.60,8665.47-10087.89,10089.45-10255.94,10264.15-10429.66",1.5,"8,52,75,0,50","78.3,76.4,76.4,0.0,76.4","0.3,0.4",1x1,"390,520,860","0.76,0.91,1.75",70.C-0239(A),b0736p017,,,,
J081331+254503,08:13:31.28,+25:45:03.0,1.51,08:13:31.30,+25:45:02.7,08:13:31.294,+25:45:02.96,16.104,15.137,15.372,14.791,SDSS J081331.28+254503.0,1.51,16.458,16.076,15.727,15.385,15.176,2MASSi J0813312+254503,1.51,QSO J0813+2545,1.5,0,14,48900,3044.5214929955,6656.5299474924,"3047.19-3873.37,4620.47-5578.63,5579.24-5599.09,5676.29-6547.85,6548.67-6652.48",2.5,"69,0,120,170,0","54.5,0.0,52.0,52.0,0.0",0.9,2x2,"346,564","0.52,0.73,1.01",68.A-0107(A),hs0810,,,,
J082238+224318,08:22:38.77,+22:43:18.9,1.622,08:22:38.76,+22:43:19.5,08:22:38.792,+22:43:19.24,19.139,18.628,18.652,18.817,SDSS J082238.77+224318.9,1.622,19.338,19.141,18.966,18.782,18.77,SDSS J082238.78+224318.9,1.62,QSO B0819+2252,1.62,0,2,7200,3283.5770019604,6652.0085150687,"3285.47-4520.83,4618.84-5578.42,5579.12-5599.16,5673.47-5904.73,5909.56-6615.94,6620.74-6652.01",2.5,"4,5,12,12,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.88,1.02,1.29",080.A-0364(A),j0822p2243,,,,
J083052+241059,08:30:52.08,+24:10:59.8,0.94,08:30:51.98,+24:11:02.0,08:30:52.095,+24:10:59.88,18.025,16.607,16.515,16.491,SDSS J083052.08+241059.8,0.94,17.631,17.375,17.114,17.048,16.927,FBQS J083052.0+241059,0.94,QSO J0830+2411,0.941,0,8,34071,3045.3013336316,6654.8489175412,"3047.16-3869.91,4620.54-5600.67,5674.43-6651.13",2.5,"34,0,83,77,0","49.8,0.0,47.8,47.8,0.0",1,2x2,"346,564","0.47,0.70,1.30","68.A-0170(A),69.A-0371(A)","b20827p24,q0827p243",,,,
J084205+183540,08:42:05.09,+18:35:40.9,1.27,08:42:04.87,+18:35:40.3,08:42:05.099,+18:35:40.96,16.895,16.337,16.454,16.228,SDSS J084205.09+183540.9,1.27,16.944,16.838,16.546,16.516,16.557,[HB89] 0839+187,1.27,QSO J0842+1835,1.27,0,4,1200,3283.1885877979,9467.0589458837,"3309.88-7520.52,7668.97-9467.06",2.5,"4,7,12,17,10","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.75,0.92,1.18",076.A-0860(A),pksm0839p18,,,,
J084650+052946,08:46:50.44,+05:29:46.0,1.052,08:46:50.55,+05:29:46.6,08:46:50.447,+05:29:46.01,17.918,17.163,17.595,17.12,SDSS J084650.44+052946.0,1.052,17.835,17.657,17.412,17.478,17.416,SDSS J084650.44+052946.0,1.052,2MASS J08465046+0529459,1.052,0,2,2930,3282.4295124952,9465.6594706282,"3283.63-4516.04,4619.73-4682.25,4701.22-5578.29,5578.57-5599.91,5674.47-7521.35,7665.27-9441.30,9441.77-9465.66",2.5,"3,4,9,13,8","41.5,41.5,41.1,41.1,41.1",1.2,2x2,"390,564,760","1.17,1.57,2.04",079.A-0656(A),j0846p0529,,,,
J085308+135254,08:53:08.60,+13:52:54.8,1.113,08:53:08.51,+13:52:54.7,08:53:08.634,+13:52:54.94,18.875,16.867,18.048,17.372,SDSS J085308.60+135254.8,1.113,18.101,18.047,17.716,17.67,17.775,3C 208,1.11,4C 14.28,1.11,0,5,2100,3283.2322906946,9467.1849629821,"3296.40-7522.25,7666.70-9467.18",2.5,"1,6,7,12,9","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","1.19,1.41,1.69",076.A-0860(A),3cm208,,,,
J090910+012135,09:09:10.08,+01:21:35.6,1.024,09:09:09.98,+01:21:32.1,09:09:10.079,+01:21:35.64,17.688,16.837,17.372,16.016,SDSS J090910.08+012135.6,1.024,17.82,17.678,17.406,17.38,17.349,[HB89] 0906+015,1.024,4C 01.24,1.018,0,6,2250,3282.9380054355,9467.2047772519,"3299.65-4741.25,4746.90-7520.32,7668.19-9467.20",2.5,"3,9,15,18,10","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.60,0.83,1.21",076.A-0860(A),4cmp01.24,,,,
J091127+055054,09:11:27.61,+05:50:54.1,2.798,09:11:27.43,+05:50:54.0,09:11:27.583,+05:50:54.46,18.495,18.034,17.727,17.403,SDSS J091127.61+055054.1,2.798,18.894,18.028,17.893,17.92,17.888,SDSS J091127.61+055054.0,2.793,QSO J0911+0551,2.793,0,13,44563,3285.9695159779,6653.3590352586,"3286.16-4523.74,4620.08-5600.53,5675.29-6617.12,6619.27-6650.64",2.5,"24,36,45,53,0","49.8,49.8,52.0,52.0,0.0","0.9,1.0",2x2,"390,564","0.62,0.76,0.98",70.A-0439(A),rxj0911,,,,
J092129-261843,09:21:29.34,-26:18:43.2,2.3,09:21:29.46,-26:18:44.5,09:21:29.346,-26:18:43.25,18.464,17.938,18.129,17.773,,,,,,,,[HB89] 0919-260,2.3,QSO J0921-2618,2.3,0,4,13200,3282.5778849223,6653.5345078425,"3300.61-4518.36,4620.90-5131.31,5131.65-5578.26,5578.73-5597.60,5676.19-6301.28,6301.80-6649.71",2.5,"14,17,38,36,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.59,0.78,1.00",075.A-0158(A),b0919m260,,,,
J092221+084312,09:22:21.24,+08:43:12.7,1.96,09:22:21.29,+08:43:12.7,09:22:21.250,+08:43:12.94,19.257,18.714,18.524,17.762,SDSS J092221.24+084312.7,1.96,19.971,19.412,18.88,18.67,18.076,SDSS J092221.24+084312.9,1.969,SDSS J092221.25+084312.8,1.969,0,12,37800,3044.8222607286,10255.2957641383,"3349.38-5578.58,5579.18-5758.71,5834.80-6846.30,6853.38-6926.64,6938.14-7714.02,7715.05-8452.00,8455.81-8522.92,8661.05-9084.72,9099.66-9767.18,9780.30-9924.57,9939.73-10087.19,10113.89-10247.69",2.5,"6,10,14,8,24","59.8,59.8,56.9,56.9,56.9",0.8,2x2,"346,437,580,860","0.48,1.27,2.51",080.B-0445(A),0922p0843,,,,
J092507+144425,09:25:07.26,+14:44:25.6,0.895,09:25:07.34,+14:44:23.6,09:25:07.272,+14:44:25.77,22.291,,20.602,,SDSS J092507.26+144425.6,0.895,18.837,18.243,18.122,17.972,17.739,[HB89] 0922+149,0.896,4C 14.31,0.896,0,4,2760,3283.069888507,9466.8745655307,"3299.98-5760.11,5761.75-7522.25,7670.54-9466.87",2.5,"1,6,7,13,8","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.99,1.21,1.84",076.A-0860(A),4cmp14.31,,,,
J092913-021446,09:29:13.56,-02:14:46.2,1.682,09:29:13.57,-02:14:45.5,09:29:13.562,-02:14:46.21,16.285,16.085,15.696,15.308,,,,,,,,2MASSi J0929135-021446,1.682,QSO J0929-0214,1.661,0,5,15325,3046.2532098136,10429.7859490127,"3047.18-5757.83,5834.04-6849.98,6859.89-8526.95,8661.37-9767.99,9769.75-9923.66,9927.93-10088.11,10092.40-10256.17,10263.56-10429.79",1.5,"24,21,55,63,39","48.3,48.3,45.2,45.2,45.2",1,1x1,"346,437,580,860","0.47,0.72,1.20",072.A-0446(A),he0926m0201,,,,
J093224+084008,09:32:24.48,+08:40:08.0,2.317,09:32:24.48,+08:40:08.8,09:32:24.472,+08:40:08.15,20.878,19.396,19.287,18.572,SDSS J093224.48+084008.0,2.317,22.638,20.463,19.151,18.91,18.524,SDSS J093224.48+084008.1,2.3,SDSS J093224.48+084008.1,2.3,0,9,28112,3758.4327629161,10254.335263723,"3758.43-4987.14,5677.92-5924.41,5929.21-10086.33,10094.57-10254.34",2.5,"0,21,0,29,32","0.0,49.8,0.0,47.8,47.8",1,2x2,"437,760,860","0.74,0.97,1.44",081.B-0285(A),sdssmj0922p0843,,,,
J093518+020415,09:35:18.19,+02:04:15.5,0.649,09:35:18.17,+02:04:16.8,09:35:18.205,+02:04:15.40,17.147,17.593,16.939,17.077,SDSS J093518.19+020415.5,0.649,17.489,16.99,17.048,16.995,17.091,[HB89] 0932+022,0.649,4C 02.27,0.659,0,5,1500,3282.9952947352,9466.5805283667,"3300.98-4740.42,4748.09-7454.33,7466.03-7522.02,7669.99-9466.58",2.5,"3,12,14,18,11","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.50,0.54,0.71",076.A-0860(A),4cmp02.27,,,,
J094253-110426,09:42:53.50,-11:04:26.2,3.054,09:42:53.62,-11:04:27.9,09:42:53.502,-11:04:26.20,16.843,16.903,16.083,15.883,,,,,,,,2MASSi J0942534-110425,3.054,QSO J0942-1104,3.054,0,61,261878,3044.0521365171,10429.4794574705,"3044.05-9505.12,9506.15-9924.95,9928.76-10087.58,10091.79-10255.78,10265.71-10421.39,10421.83-10429.48",2.5,"13,115,232,246,90","49.8,49.8,47.8,47.8,47.8","0.6,1.0","1x1,2x2","346,390,437,564,580,585,760,860","0.50,1.00,2.06","079.B-0469(A),092.A-0170(A),092.A-0770(A),166.A-0106(A),185.A-0745(H),65.O-0474(A)","he0940m1050,hem0940m1050,hes0940m1050,q0914m1050,q0940m1050",,,,
J094309+103400,09:43:09.66,+10:34:00.6,1.238,09:43:09.73,+10:34:00.3,09:43:09.678,+10:34:00.87,19.717,18.604,18.313,17.832,SDSS J094309.66+103400.6,1.238,19.437,19.236,18.725,18.644,18.665,SDSS J094309.66+103400.6,1.239,QSO B0940+1047,1.239,0,4,11485,3282.6878688492,6812.5939142106,"3283.65-4515.50,4780.03-4807.85,4811.42-4845.69,4849.89-4884.10,4889.52-4923.15,4927.43-4953.34,4966.53-5238.67,5244.92-5577.80,5578.59-5759.78,5835.93-6762.84,6765.72-6812.59",2.5,"7,5,20,19,0","41.5,41.5,41.1,41.1,0.0",1.2,2x2,"390,580","0.64,1.04,1.50",079.A-0600(B),j0943p1034,,,,
J094632+125147,09:46:32.82,+12:51:47.0,3.305,09:46:32.77,+12:51:48.2,09:46:32.843,+12:51:47.32,18.875,18.221,18.049,18.909,SDSS J094632.82+125147.0,3.305,21.911,18.804,18.603,18.667,18.612,SDSS J094632.82+125147.0,3.3,SDSS J094632.82+125147.0,3.3,0,1,5400,3283.8878742881,6811.5616580143,"3622.95-4521.10,4786.12-5758.57,5834.75-5932.19,5932.34-6147.48,6147.64-6166.79,6166.89-6225.07,6228.60-6235.67,6235.82-6280.86,6281.02-6285.89,6286.36-6301.85,6301.95-6428.65,6428.81-6479.08,6479.24-6486.97,6487.08-6502.36,6502.46-6549.10,6549.21-6616.79,6616.95-6702.03,6702.14-6766.21,6766.33-6774.01,6774.12-6779.04,6779.15-6811.56",2.5,"0,8,16,16,0","0.0,49.8,47.8,47.8,0.0",1,2x2,"390,580","0.76,0.81,0.86",080.A-0482(A),sdss0946p12,,,,
J095352+080103,09:53:52.69,+08:01:03.6,1.731,09:53:52.73,+08:01:03.6,09:53:52.704,+08:01:03.67,18.32,17.408,17.484,16.906,SDSS J095352.69+080103.6,1.731,18.116,17.899,17.716,17.47,17.463,SDSS J095352.69+080103.6,1.72,QSO B0951+0815,1.72,0,4,5860,3282.268906864,9465.9856684536,"3284.16-5578.11,5578.57-7520.42,7664.45-8096.02,8104.53-8466.88,8467.09-8921.20,8921.43-9465.99",2.5,"4,14,15,27,21","41.5,41.5,41.1,41.1,41.1",1.2,2x2,"390,437,580,760","0.78,0.86,0.97",079.A-0656(A),j0953p0801,,,,
J095456+174331,09:54:56.82,+17:43:31.2,1.476,09:54:56.85,+17:43:31.4,09:54:56.821,+17:43:31.45,16.943,17.066,16.884,16.55,SDSS J095456.82+174331.2,1.476,17.529,17.315,17.235,17.109,17.154,[HB89] 0952+179,1.472,QSO B0952+1757,1.472,0,7,18500,3045.5489496574,9466.6744695816,"3047.84-7522.09,7667.44-9466.67",2.5,"27,11,52,56,12","49.8,49.8,47.8,47.8,47.8",1,2x2,"346,390,437,564,580,760","0.63,0.78,1.12","076.A-0860(A),69.A-0371(A)","okm186,pks0952p179",,,,
J100523+115712,10:05:23.73,+11:57:12.4,1.664,10:05:23.69,+11:57:13.1,10:05:23.737,+11:57:12.35,18.726,18.142,18.113,17.118,SDSS J100523.73+115712.4,1.664,18.466,18.181,18.03,17.769,17.817,SDSS J100523.73+115712.4,1.657,SDSS J100523.73+115712.4,1.657,0,2,2930,3282.7473319407,6652.4354547908,"3283.10-4515.73,4619.63-4687.94,4703.29-5599.71,5674.21-6300.97,6301.81-6616.92,6617.63-6652.44",2.5,"3,3,12,12,0","41.5,41.5,41.1,41.1,0.0",1.2,2x2,"390,564","0.83,1.23,1.44",079.A-0656(A),j1005p1157,,,,
J100731-333305,10:07:31.40,-33:33:05.7,1.837,10:07:31.51,-33:33:06.6,10:07:31.409,-33:33:05.78,20.178,18.517,19.929,,,,,,,,,PKS 1005-333,1.837,QSO B1005-3318,1.837,0,2,6600,3282.7415851836,6653.5334018439,"3298.22-4518.62,4620.47-4653.92,4662.31-4690.66,4698.81-4702.30,4707.16-4883.08,4884.88-5600.73,5675.01-6616.68,6619.33-6653.53",2.5,"2,3,9,10,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.64,0.73,0.79",075.A-0158(B),b1005m333,,,,
J100930-002619,10:09:30.46,-00:26:19.0,1.244,10:09:30.42,-00:26:18.6,10:09:30.458,-00:26:19.19,17.741,16.991,17.007,16.659,SDSS J100930.46-002619.0,1.244,17.665,17.504,17.238,17.28,17.402,SDSS J100930.46-002619.0,1.242,QSO B1006-0011,1.244,0,2,6000,3280.972286795,6653.7748005774,"3284.70-4520.82,4620.83-4691.62,4694.87-5600.14,5675.40-6653.77",2.5,"15,14,33,32,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.62,0.67,1.00",078.A-0003(A),q1009m0026,,,,
J101155+294141,10:11:55.59,+29:41:41.5,2.64,10:11:55.68,+29:41:41.8,10:11:55.588,+29:41:41.61,16.704,16.566,16.219,15.929,SDSS J101155.59+294141.5,2.64,16.773,16.156,16.104,15.989,15.886,2MASSi J1011555+294141,2.62,QSO J1011+2941,2.62,0,1,2999,4159.160301783,6210.4843986815,"4162.73-4184.31,4186.27-4240.90,4242.78-4295.07,4298.73-4328.40,4334.29-5160.26,5235.90-5274.90,5276.00-5459.69,5468.44-5880.36,5880.75-5937.87,5938.16-6208.98",2.5,"0,36,35,0,0","0.0,47.8,47.8,0.0,0.0",1,2x2,520,"0.73,0.74,0.76",079.B-0469(A),q1009p2956,,,,
J102444+191220,10:24:44.80,+19:12:20.3,0.828,10:24:44.73,+19:12:22.3,10:24:44.824,+19:12:20.55,17.454,17.179,16.445,16.63,SDSS J102444.80+191220.3,0.828,18.433,18.044,17.984,18.201,18.008,[HB89] 1022+194,0.828,4C 19.34,0.828,0,4,1800,3283.0282245561,9466.6754821434,"3292.65-7522.35,7666.99-9466.68",2.5,"2,5,6,9,5","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.61,0.61,0.61",076.A-0860(A),4cmp19.34,,,,
J102837-010027,10:28:37.01,-01:00:27.4,1.532,10:28:37.03,-01:00:26.9,10:28:37.017,-01:00:27.49,18.256,18.27,18.112,17.487,SDSS J102837.01-010027.4,1.532,18.4,18.226,18.126,17.919,17.888,LBQS 1026-0045B,1.531,LBQS 1026-0045B,1.53,0,4,10240,3282.9044024375,6653.9743784218,"3295.99-4244.03,4244.24-4520.13,4621.05-4657.73,4660.91-4692.35,4698.69-5131.69,5132.12-5578.54,5579.19-5601.10,5675.38-6617.34,6618.83-6653.97",2.5,"8,8,20,20,0","49.8,49.8,47.8,47.8,0.0",1,2x2,"390,564","0.69,0.86,1.15",078.A-0003(A),q1028m0100,,,,
J103027+052455,10:30:27.09,+05:24:55.0,6.311,10:30:27.01,+05:24:54.4,10:30:28.534,+05:24:32.27,,19.765,20.335,,SDSS J103027.09+052455.0,6.311,23.92,25.732,25.095,22.995,20.031,SDSS J1030+0524,6.311,QSO J1030+0524,6.28,3,0,0,0.0,0.0,,0.0,,,,,,,,,,,,
J103921-271916,10:39:21.84,-27:19:16.4,2.23,10:39:21.94,-27:19:18.0,10:39:21.840,-27:19:16.41,17.797,17.003,16.894,16.29,,,,,,,,TOLOLO 1037-2703,2.23,QSO B1037-2704,2.193,0,16,58100,3047.7291323419,10430.3287115731,"3047.73-8531.20,8663.03-9094.00,9101.59-10088.07,10088.57-10256.27,10259.61-10430.33",2.5,"31,60,87,92,97","49.8,49.8,47.8,47.8,47.8","0.6,1.0,1.2","1x1,2x1,2x2","346,390,437,564,580,860","0.37,0.77,2.67","65.P-0038(A),69.B-0108(A),70.A-0017(A),71.B-0136(A)","q1037m270,tol1037,tol1037m270,tolm1037m270",,,,
J104032-272749,10:40:32.20,-27:27:49.0,2.32,10:40:32.26,-27:27:47.2,10:40:32.208,-27:27:49.03,17.701,17.282,17.541,16.918,,,,,,,,TOLOLO 1038-2712,2.32,QSO J1040-2727,2.331,0,5,21600,3043.6591932831,10428.4810115025,"3043.66-5578.07,5579.19-5758.19,5835.29-6061.11,6076.24-6301.28,6302.33-6831.37,6859.62-6926.07,6940.52-6992.75,6999.29-7751.63,7752.99-7965.78,7967.18-8353.70,8355.44-8447.29,8449.33-8505.61,8507.95-8522.43,8661.57-8828.13,8829.97-8886.85,8889.44-8920.70,8922.79-8958.80,8961.12-9440.78,9442.59-9504.13,9505.56-9520.39,9522.78-9553.32,9555.47-9700.31,9702.65-9792.47,9794.19-9872.50,9875.96-9895.33,9896.90-9915.32,9951.93-9957.58,9965.14-10014.04,10016.54-10050.85,10053.11-10065.44,10067.62-10086.62,10096.71-10161.92,10164.04-10216.64,10218.94-10230.28,10231.65-10236.94,10241.13-10254.71,10265.32-10287.95,10289.75-10318.02,10320.08-10374.53,10375.74-10382.58,10384.57-10400.78,10402.77-10411.88,10413.53-10419.88,10421.35-10428.48",2.5,"28,21,64,65,26","49.8,49.8,47.8,47.8,47.8",1,2x2,"346,437,580,860","0.47,0.81,1.42","65.O-0063(B),67.B-0398(A)","q1038m272,tolm1038m272",,,,
J104033-272308,10:40:33.14,-27:23:08.3,1.937,10:40:34.28,-27:22:30.6,10:40:33.144,-27:23:08.31,19.701,17.957,17.901,17.385,,,,,,,,TOLOLO 1038-2707,1.937,QSO B1038-271,1.937,0,2,10637,3507.604094471,4742.1102358653,3518.12-4742.11,2.5,"0,18,0,0,0","0.0,49.8,0.0,0.0,0.0",1,3x2,412,"0.73,0.90,1.15",69.B-0108(A),tol1038m2707,,,,
J104040-272437,10:40:40.41,-27:24:37.1,2.46,10:40:41.15,-27:24:39.1,10:40:40.416,-27:24:37.11,19.754,19.121,19.049,18.434,,,,,,,,TOLOLO 1038-2709,2.46,QSO B1036-268,2.46,0,5,26280,3282.7284425653,10428.7848649721,"3294.66-5577.91,5579.03-5599.77,5677.02-6301.04,6302.25-6364.84,6365.53-6652.51,6696.65-6713.20,6734.22-6767.89,6775.00-6787.73,6809.50-6844.91,6849.65-6864.34,6886.25-6926.33,6934.30-7272.66,7294.65-7359.72,7385.17-8520.48,8665.08-8779.56,8780.81-8920.96,8922.15-9614.18,9625.49-9766.66,9778.89-9924.05,9935.47-10086.57,10097.77-10254.93,10275.73-10428.78",2.5,"9,15,28,18,16","31.0,31.0,33.4,33.4,33.4",1.5,2x2,"390,437,564,860","0.43,0.66,1.17",67.B-0398(A),tolm1038m271,,,,
J104117+061016,10:41:17.16,+06:10:16.9,1.27,10:41:17.15,+06:10:18.6,10:41:17.167,+06:10:16.95,17.4,15.061,16.487,16.694,,,,,,,,[HB89] 1038+064,1.27,4C 06.41,1.27,0,4,1200,3283.0754565339,9466.8906211778,"3294.24-4714.87,4716.21-7522.20,7667.17-9466.89",2.5,"4,7,10,15,9","49.8,49.8,47.8,47.8,47.8",1,2x2,"390,437,580,760","0.60,0.67,0.72",076.A-0860(A),4cmp06.41,,,,
